,DIVISION,SUBDIVISION,PREFIX,MILEPOST,TRACK TYPE,TRACK CODE,SIDE,DEFECT TYPE,SIZE,DATE FOUND,CAR NAME,PREPARED BY,CURVE-TANG,ROADMASTER,JOINT-WELD,ROLLED YEAR,MILL,WEIGHT,MGT,AGE,CUM MGT
24453,LO,CINCINNATI TERM,BE,11.95,1,M,L,TDD,20.0,03/08/2011,S978,SRS,T,H65,,1981.0,BS,122.0,40.81,31.0,872.9259
24454,LO,ILLINOIS,BC,192.66,SD,S,R,TDD,20.0,03/08/2011,D016,DPS,T,K15,,1939.0,UC,100.0,5.12,73.0,100.9152
24455,LO,CINCINNATI TERM,BE,9.42,1,M,L,TDD,30.0,03/08/2011,S978,SRS,T,H65,,1964.0,BL,122.0,40.81,48.0,1018.6176
24456,LO,CINCINNATI TERM,BE,10.03,1,M,R,TDD,40.0,03/08/2011,S978,SRS,T,H65,,1981.0,TH,122.0,40.81,31.0,872.9259
24457,LO,CINCINNATI TERM,BE,8.46,2,M,L,TW,10.0,03/08/2011,S978,SRS,T,H65,,1964.0,BS,122.0,30.38,48.0,758.2848
24458,LO,LOUISVILLE CINCINNATI,00T,63.79,SG,M,L,SD,4.0,03/07/2012,S962,SRS,T,R28,,1957.0,UT,132.0,28.9,56.0,712.096
24459,LO,LOUISVILLE CINCINNATI,00T,61.958,SG,M,L,SD,8.0,03/07/2012,S962,SRS,T,R28,,1972.0,UT,132.0,28.9,41.0,699.091
24460,LO,LOUISVILLE CINCINNATI,00T,61.849,SG,M,L,TDD,10.0,03/07/2012,S962,SRS,T,R28,,1972.0,UT,132.0,28.9,41.0,699.091
24461,LO,LOUISVILLE CINCINNATI,00T,61.858,SG,M,L,TDD,10.0,03/07/2012,S962,SRS,T,R28,,1972.0,UT,132.0,28.9,41.0,699.091
24462,LO,ILLINOIS,BC,188.362,SG,M,L,HW,6.0,03/07/2011,D016,DPS,T,K15,,1961.0,IN,115.0,5.35,51.0,133.6965
24463,LO,ILLINOIS,BC,170.358,SD,S,R,TDD,20.0,03/07/2011,D016,DPS,T,R25,,1937.0,UC,112.0,5.12,75.0,96.0
24464,LO,CINCINNATI TERM,BE,16.29,2,M,L,TW,10.0,03/07/2011,S978,SRS,T,H20,,1981.0,BS,122.0,30.38,31.0,649.8282
24465,LO,ILLINOIS,BC,178.213,SG,M,L,TW,15.0,03/07/2011,D016,DPS,T,K15,,1981.0,BS,122.0,5.35,31.0,114.4365
24466,LO,ILLINOIS,BC,188.372,SG,M,R,TW,15.0,03/07/2011,D016,DPS,T,K15,,1981.0,UI,115.0,5.35,31.0,114.4365
24467,LO,LOUISVILLE CINCINNATI,00T,82.857,SG,M,L,EFBW,10.0,03/06/2012,S962,SRS,T,R28,,1957.0,UT,132.0,28.9,56.0,712.096
24468,LO,LOUISVILLE CINCINNATI,00T,83.792,SG,M,R,EFBW,10.0,03/06/2012,S962,SRS,T,R28,,1958.0,BS,132.0,28.9,55.0,715.275
24469,LO,LOUISVILLE CINCINNATI,00T,94.217,SG,M,L,EFBW,10.0,03/05/2012,S962,SRS,T,R28,,1974.0,BS,132.0,28.9,39.0,687.531
24470,LO,LOUISVILLE CINCINNATI,00T,104.0,SG,M,L,EFBW,25.0,03/05/2012,S962,SRS,T,H65,,1940.0,UT,132.0,28.9,73.0,569.619
24471,LO,LOUISVILLE CINCINNATI,00T,101.106,SG,M,R,TDD,50.0,03/05/2012,S962,SRS,T,R28,,1973.0,UT,132.0,28.9,40.0,693.6
24472,LO,TOLEDO,BE,147.91,SG,M,L,TW,10.0,03/04/2011,S875,SRS,T,H85,,1956.0,BS,140.0,44.18,56.0,1088.5952
24473,LO,CINCINNATI TERM,BE,24.54,1,M,R,TW,20.0,03/04/2011,S978,SRS,T,H20,,1984.0,KR,122.0,40.81,28.0,822.7296
24474,LO,LOUISVILLE CINCINNATI,00T,84.82,SG,M,R,TDD,10.0,03/03/2011,S962,SRS,T,R28,,1973.0,UT,132.0,28.9,39.0,687.531
24475,LO,LOUISVILLE CINCINNATI,00T,89.64,SG,M,R,TDD,10.0,03/03/2011,S962,SRS,T,R28,,1971.0,UT,132.0,28.9,41.0,699.091
24476,LO,TOLEDO,BE,173.83,SG,M,R,TW,10.0,03/03/2011,S875,SRS,T,H85,,1946.0,BS,131.0,44.18,66.0,991.3992
24477,LO,LOUISVILLE CINCINNATI,00T,66.24,SG,M,L,CH,18.0,03/02/2011,S962,SRS,T,R28,,1986.0,UT,132.0,28.9,26.0,556.036
24478,LO,TOLEDO,BE,126.3,SG,M,L,EFBW,10.0,03/02/2011,S875,SRS,T,H85,,1974.0,UI,122.0,44.18,38.0,1040.8808
24479,LO,TOLEDO,BE,135.78,SG,M,R,EFBW,15.0,03/02/2011,S875,SRS,T,H85,,1948.0,UC,140.0,44.18,64.0,1017.9072
24480,LO,LOUISVILLE CINCINNATI,00T,66.41,SG,M,R,TDD,10.0,03/02/2011,S962,SRS,T,R28,,1965.0,UT,132.0,28.9,47.0,719.899
24481,LO,LOUISVILLE CINCINNATI,00T,71.4,SG,M,R,TDD,10.0,03/02/2011,S962,SRS,T,R28,,1957.0,UT,132.0,28.9,55.0,715.275
24482,LO,LOUISVILLE CINCINNATI,00T,71.29,SG,M,L,TDD,20.0,03/02/2011,S962,SRS,T,R28,,1957.0,UT,132.0,28.9,55.0,715.275
24483,LO,LOUISVILLE CINCINNATI,00T,66.28,SG,M,L,TW,10.0,03/02/2011,S962,SRS,T,R28,,1965.0,UT,132.0,28.9,47.0,719.899
24484,LO,TOLEDO,BE,121.98,SG,M,L,TW,10.0,03/02/2011,S875,SRS,T,H85,,1999.0,OT,122.0,44.18,13.0,499.6758
24485,LO,TOLEDO,BE,136.7,SG,M,L,TW,10.0,03/02/2011,S875,SRS,T,H85,,1988.0,BS,122.0,44.18,24.0,805.8432
24486,LO,TOLEDO,BE,186.735,SG,M,R,TDD,10.0,03/01/2012,D018,DPS,T,H85,,1967.0,UI,140.0,44.18,46.0,1097.4312
24487,LO,TOLEDO,BE,188.297,SG,M,R,TDD,20.0,03/01/2012,D018,DPS,T,H85,,1944.0,BL,122.0,44.18,69.0,945.0102
24488,LO,TOLEDO,BE,182.224,SG,M,L,TW,10.0,03/01/2012,D018,DPS,T,H85,,1978.0,BS,132.0,44.18,35.0,1005.095
24489,LO,LOUISVILLE CINCINNATI,00T,62.07,SG,M,L,SD,8.0,03/01/2011,S962,SRS,T,R28,,1952.0,UT,132.0,28.9,60.0,693.6
24490,LO,TOLEDO,BE,149.286,SG,M,L,FH,14.0,02/29/2012,D018,DPS,T,H85,,1966.0,BS,140.0,44.18,47.0,1100.5238
24491,LO,CINCINNATI TERM,BB,4.156,SG,M,R,TDD,10.0,02/29/2012,S962,SRS,T,H65,,1936.0,IN,131.0,16.57,77.0,293.4547
24492,LO,TOLEDO,BE,158.162,SG,M,L,TDD,20.0,02/29/2012,D018,DPS,T,H85,,1968.0,UI,132.0,44.18,45.0,1093.455
24493,LO,CINCINNATI TERM,BB,2.117,SG,M,R,TW,10.0,02/29/2012,S962,SRS,T,H65,,1926.0,UC,130.0,16.57,87.0,187.4067
24494,LO,TOLEDO,BE,150.286,SG,M,R,TW,20.0,02/29/2012,D018,DPS,T,H85,,1966.0,BS,140.0,44.18,47.0,1100.5238
24495,LO,TOLEDO,BE,148.841,SG,M,L,EFBW,15.0,02/28/2012,D018,DPS,T,H85,,1976.0,BS,140.0,44.18,37.0,1029.8358
24496,LO,TOLEDO,BE,147.499,SG,M,R,FH,8.0,02/28/2012,D018,DPS,T,H85,,1948.0,UC,140.0,44.18,65.0,1005.095
24497,LO,TOLEDO,BE,148.903,SG,M,R,HSH,2.0,02/28/2012,D018,DPS,T,H85,,1978.0,BS,140.0,44.18,35.0,1005.095
24498,LO,LOUISVILLE CINCINNATI,00T,56.38,SG,M,L,SD,10.0,02/28/2011,S962,SRS,T,R28,,1947.0,UT,131.0,28.9,65.0,657.475
24499,LO,INDIANAPOLIS,BD,117.77,SG,M,L,TW,10.0,02/24/2011,S812,SRS,T,H90,,1945.0,BL,112.0,9.69,67.0,214.2459
24500,LO,INDIANAPOLIS,BD,95.94,SG,M,L,TW,10.0,02/24/2011,S812,SRS,T,H90,,1947.0,BL,112.0,9.69,65.0,220.4475
24501,LO,TOLEDO,BE,78.99,SG,M,R,TW,15.0,02/24/2011,S452,SRS,T,H85,,2008.0,OT,136.0,44.18,4.0,169.6512
24502,LO,LOUISVILLE TERMINAL,0GE,1.763,SG,M,R,HW,3.0,02/23/2012,S962,SRS,T,R26,J,1938.0,UT,100.0,0.49,75.0,9.1875
24503,LO,TOLEDO,BE,113.762,SG,M,L,TDD,20.0,02/23/2012,D018,DPS,T,H85,,1974.0,IL,122.0,44.18,39.0,1051.0422
24504,LO,INDIANAPOLIS,BD,90.54,SG,M,L,EFBW,20.0,02/23/2011,S812,SRS,T,H90,,1948.0,BL,112.0,9.69,64.0,223.2576
24505,LO,INDIANAPOLIS,BD,90.34,SG,M,L,TW,10.0,02/23/2011,S812,SRS,T,H90,,1947.0,BL,112.0,9.69,65.0,220.4475
24506,LO,TOLEDO,BE,104.986,SG,M,R,FH,16.0,02/22/2012,D018,DPS,T,H85,,1976.0,IL,132.0,44.18,37.0,1029.8358
24507,LO,TOLEDO,BE,78.174,SD,S,L,BHB,1.0,02/21/2012,D018,DPS,T,H85,J,1900.0,UI,100.0,12.4,113.0,
24508,LO,TOLEDO,BE,74.276,SD,S,L,FH,12.0,02/21/2012,D018,DPS,T,H20,,1954.0,UC,140.0,12.4,59.0,299.956
24509,LO,INDIANAPOLIS,BD,64.42,SG,M,R,EFBW,20.0,02/18/2011,S812,SRS,T,H90,,1953.0,BS,112.0,9.69,59.0,234.4011
24510,LO,INDIANAPOLIS,BD,67.56,SG,M,R,EFBW,20.0,02/18/2011,S812,SRS,T,H90,,1946.0,BL,112.0,9.69,66.0,217.4436
24511,LO,LOUISVILLE CINCINNATI,00T,3.26,SG,M,L,HSH,4.0,02/18/2011,S962,SRS,T,R26,,1959.0,UT,132.0,28.9,53.0,719.899
24512,LO,LOUISVILLE CINCINNATI,00T,13.81,2,M,L,HW,18.0,02/18/2011,S962,SRS,T,R28,,1988.0,YA,132.0,17.33,24.0,316.0992
24513,LO,INDIANAPOLIS,BD,63.8,SG,M,L,TDD,20.0,02/18/2011,S812,SRS,T,H90,,1947.0,BL,112.0,9.69,65.0,220.4475
24514,LO,INDIANAPOLIS,BD,68.77,SG,M,L,TDD,20.0,02/18/2011,S812,SRS,T,H90,,1947.0,UC,112.0,9.69,65.0,220.4475
24515,LO,INDIANAPOLIS,BD,34.88,SG,M,R,TW,10.0,02/18/2011,S812,SRS,T,H90,,1946.0,BL,112.0,9.69,66.0,217.4436
24516,LO,TOLEDO,BE,71.299,SG,M,L,HSH,7.0,02/17/2012,D018,DPS,T,H20,,1949.0,UC,140.0,44.18,64.0,1017.9072
24517,LO,TOLEDO,BE,58.777,SG,M,L,TDD,50.0,02/17/2012,D018,DPS,T,H20,,1976.0,OT,136.0,44.18,37.0,1029.8358
24518,LO,INDIANAPOLIS,BD,83.33,SG,M,R,HW,1.0,02/17/2011,S812,SRS,T,H90,,1951.0,UC,115.0,9.69,61.0,230.5251
24519,LO,INDIANAPOLIS,BD,70.46,SG,M,L,SW,2.0,02/17/2011,S812,SRS,T,H90,,1945.0,BL,112.0,9.69,67.0,214.2459
24520,LO,INDIANAPOLIS,BD,84.79,SG,M,R,TDD,10.0,02/17/2011,S812,SRS,T,H90,,1953.0,UI,115.0,9.69,59.0,234.4011
24521,LO,INDIANAPOLIS,BD,83.23,SG,M,R,TDD,20.0,02/17/2011,S812,SRS,T,H90,,1953.0,UI,122.0,9.69,59.0,234.4011
24522,LO,TOLEDO,BE,66.94,SD,S,R,TDT,10.0,02/17/2011,S452,SRS,T,H20,,1943.0,UI,131.0,12.4,69.0,265.236
24523,LO,INDIANAPOLIS,BD,85.3,SG,M,R,TW,10.0,02/17/2011,S812,SRS,T,H90,,1950.0,UC,112.0,9.69,62.0,228.2964
24524,LO,INDIANAPOLIS,BD,83.65,SG,M,R,TW,15.0,02/17/2011,S812,SRS,T,H90,,1951.0,UI,115.0,9.69,61.0,230.5251
24525,LO,INDIANAPOLIS,BD,71.28,SG,M,R,TW,20.0,02/17/2011,S812,SRS,T,H90,,1946.0,BS,112.0,9.69,66.0,217.4436
24526,LO,TOLEDO,BE,42.7,SD,S,L,SW,8.0,02/16/2011,S452,SRS,T,H20,,1942.0,UI,132.0,12.4,70.0,260.4
24527,LO,INDIANAPOLIS,BD,56.26,SG,M,R,EFBW,10.0,02/15/2011,S812,SRS,T,H90,,1945.0,UI,112.0,9.69,67.0,214.2459
24528,LO,INDIANAPOLIS,BD,62.36,SG,M,L,HW,1.0,02/15/2011,S812,SRS,T,H90,,1937.0,BL,112.0,9.69,75.0,181.6875
24529,LO,INDIANAPOLIS,BD,61.39,SG,M,L,SW,1.0,02/15/2011,S812,SRS,T,H90,,1946.0,BL,112.0,9.69,66.0,217.4436
24530,LO,INDIANAPOLIS,BD,42.27,SG,M,R,TDD,10.0,02/14/2011,S812,SRS,T,H90,,1944.0,UI,112.0,9.69,68.0,210.8544
24531,LO,INDIANAPOLIS,BD,41.61,SG,M,L,TDD,20.0,02/14/2011,S812,SRS,T,H90,,1977.0,OT,132.0,9.69,35.0,220.4475
24532,LO,INDIANAPOLIS,BD,65.502,SG,M,L,EFBW,10.0,02/13/2012,D024,DPS,T,H90,,1944.0,UC,112.0,9.69,69.0,207.2691
24533,LO,INDIANAPOLIS,BD,70.426,SG,M,L,TW,10.0,02/13/2012,D024,DPS,T,H90,,1945.0,BL,112.0,9.69,68.0,210.8544
24534,LO,CINCINNATI TERM,BE,5.5,2,M,L,BRO,,02/11/2012,SERV,J5116,T,H65, ,1987.0,YA,132.0,30.38,26.0,584.5112
24535,LO,ILLINOIS,BC,192.6,SG,M,R,TDD,20.0,02/10/2012,D024,DPS,T,K15,,1997.0,BS,115.0,5.35,16.0,71.904
24536,LO,ILLINOIS,BC,197.461,SG,M,R,FH,18.0,02/09/2012,D024,DPS,T,K15,,1955.0,UT,115.0,5.35,58.0,130.326
24537,LO,ILLINOIS,BC,203.341,SG,M,L,HSH,2.0,02/09/2012,D024,DPS,T,K15,,1970.0,UI,122.0,5.35,43.0,131.1285
24538,LO,ILLINOIS,BC,241.525,SD,S,R,BHB,1.0,02/08/2012,D024,DPS,T,K15,J,1944.0,UI,112.0,5.12,69.0,109.5168
24539,LO,ILLINOIS,BC,240.781,SG,M,R,HSH,2.0,02/08/2012,D024,DPS,T,K15,,1973.0,UI,122.0,5.35,40.0,128.4
24540,LO,ILLINOIS,BC,230.555,SG,M,L,TW,20.0,02/08/2012,D024,DPS,T,K15,,1977.0,BL,122.0,5.35,36.0,123.264
24541,LO,ILLINOIS,BC,254.657,SG,M,L,EFBW,10.0,02/07/2012,D024,DPS,T,K15,,1961.0,BS,115.0,5.35,52.0,133.536
24542,LO,TOLEDO,BE,169.748,SG,M,R,FH,10.0,02/07/2012,S978,SRS,T,H85,,1947.0,UC,131.0,44.18,66.0,991.3992
24543,LO,ILLINOIS,BC,255.182,SG,M,L,TW,10.0,02/07/2012,D024,DPS,T,K15,,1965.0,BS,115.0,5.35,48.0,133.536
24544,LO,ILLINOIS,BC,333.913,SG,M,R,BHB,3.0,02/06/2012,D024,DPS,T,K15,,1944.0,OT,115.0,5.35,69.0,114.4365
24545,LO,TOLEDO,BE,150.274,SG,M,R,CH,14.0,02/06/2012,S978,SRS,T,H85,,1962.0,UT,132.0,44.18,51.0,1104.0582
24546,LO,TOLEDO,BE,130.544,2,M,L,EFBW,10.0,02/06/2012,S978,SRS,T,H85,,1948.0,UC,132.0,31.02,65.0,705.705
24547,LO,TOLEDO,BE,152.024,SG,M,R,FH,10.0,02/06/2012,S978,SRS,T,H85,,1966.0,BL,122.0,44.18,47.0,1100.5238
24548,LO,TOLEDO,BE,148.329,SG,M,L,FH,12.0,02/06/2012,S978,SRS,T,H85,,1955.0,UC,140.0,44.18,58.0,1076.2248
24549,LO,ILLINOIS,BC,322.259,SG,M,L,TW,10.0,02/06/2012,D024,DPS,T,K15,,1966.0,UI,122.0,5.35,47.0,133.2685
24550,LO,TOLEDO,BE,130.004,2,M,L,TW,60.0,02/06/2012,S978,SRS,T,H85,,1977.0,BL,122.0,31.02,36.0,714.7008
24551,LO,ILLINOIS,BC,267.157,SG,M,R,SW,1.0,02/03/2012,D024,DPS,T,K15,,1968.0,IL,122.0,5.35,45.0,132.4125
24552,LO,ILLINOIS,BC,262.727,SG,M,R,SW,2.0,02/03/2012,D024,DPS,T,K15,,1949.0,BL,122.0,5.35,64.0,123.264
24553,LO,ILLINOIS,BC,273.822,SG,M,R,TDD,20.0,02/03/2012,D024,DPS,T,K15,,1968.0,BL,122.0,5.35,45.0,132.4125
24554,LO,ILLINOIS,BC,288.891,SG,M,L,TDD,20.0,02/03/2012,D024,DPS,T,K15,,1971.0,BL,122.0,5.35,42.0,130.326
24555,LO,TOLEDO,BE,136.789,SG,M,R,TDD,20.0,02/03/2012,S978,SRS,T,H85,,1985.0,BS,122.0,44.18,28.0,890.6688
24556,LO,TOLEDO,BE,130.342,1,M,L,TDD,30.0,02/03/2012,S978,SRS,T,H85,,1952.0,UI,132.0,36.11,61.0,859.0569
24557,LO,TOLEDO,BE,128.673,SG,M,L,TW,10.0,02/03/2012,S978,SRS,T,H85,,1988.0,BL,122.0,44.18,25.0,828.375
24558,LO,L H AND STL,0HR,71.392,SG,M,L,TDD,10.0,02/02/2012,S962,SRS,T,R72,,1943.0,UT,112.0,8.29,70.0,174.09
24559,LO,L H AND STL,0HR,72.31,SG,M,R,BB,10.0,02/01/2012,S962,SRS,T,R72,J,1943.0,UT,112.0,8.29,70.0,174.09
24560,LO,L H AND STL,0HR,82.794,SG,M,R,HSH,18.0,02/01/2012,S962,SRS,T,R72,,1967.0,UT,132.0,8.29,46.0,205.9236
24561,LO,L H AND STL,0HR,82.785,SG,M,R,HSH,3.0,02/01/2012,S962,SRS,T,R72,,1970.0,UT,132.0,8.29,43.0,203.1879
24562,LO,L H AND STL,0HR,79.854,SG,M,R,HSH,4.0,02/01/2012,S962,SRS,T,R72,,1942.0,UT,112.0,8.29,71.0,170.6911
24563,LO,L H AND STL,0HR,74.292,SG,M,L,TDD,10.0,02/01/2012,S962,SRS,T,R72,,1942.0,UI,112.0,8.29,71.0,170.6911
24564,LO,L H AND STL,0HR,83.388,SG,M,L,TDD,10.0,02/01/2012,S962,SRS,T,R72,,1953.0,UT,132.0,8.29,60.0,198.96
24565,LO,TOLEDO,BE,37.7,SG,M,L,BRO,,01/31/2012,SERV,J9620,T,H20, ,1972.0,BL,122.0,44.18,41.0,1068.7142
24566,LO,TOLEDO,BE,57.54,2,M,R,FH,10.0,01/31/2012,S825,SRS,T,H20,,1959.0,UI,140.0,31.02,54.0,770.5368
24567,LO,TOLEDO,BE,78.74,SG,M,R,FH,12.0,01/31/2012,S825,SRS,T,H85,,1954.0,UC,140.0,44.18,59.0,1068.7142
24568,LO,L H AND STL,0HR,108.35,SG,M,L,TDD,10.0,01/31/2012,S962,SRS,T,R72,,1944.0,UI,112.0,8.29,69.0,177.3231
24569,LO,L H AND STL,0HR,88.23,SG,M,R,TDD,10.0,01/31/2012,S962,SRS,T,R72,,1943.0,UI,112.0,8.29,70.0,174.09
24570,LO,L H AND STL,0HR,88.448,SG,M,L,TDD,10.0,01/31/2012,S962,SRS,T,R72,,1942.0,UT,112.0,8.29,71.0,170.6911
24571,LO,L H AND STL,0HR,95.785,SG,M,R,TDD,10.0,01/31/2012,S962,SRS,T,R72,,1939.0,UI,112.0,8.29,74.0,159.4996
24572,LO,TOLEDO,BE,78.38,SG,M,R,TW,20.0,01/31/2012,S825,SRS,T,H85,,1957.0,UI,140.0,44.18,56.0,1088.5952
24573,LO,L H AND STL,0HR,84.336,SG,M,R,VSH,24.0,01/31/2012,S962,SRS,T,R72,,1970.0,UT,112.0,8.29,43.0,203.1879
24574,LO,TOLEDO,BE,30.43,2,M,L,BHB,1.0,01/30/2012,S825,SRS,T,H20,J,1977.0,BL,122.0,31.02,36.0,714.7008
24575,LO,L H AND STL,0HR,111.083,SG,M,L,EFBW,20.0,01/30/2012,S962,SRS,T,R72,,1944.0,UI,112.0,8.29,69.0,177.3231
24576,LO,TOLEDO,BE,30.95,1,M,R,FH,10.0,01/30/2012,S825,SRS,T,H20,,1953.0,UI,132.0,36.11,60.0,866.64
24577,LO,L H AND STL,0HR,122.118,SG,M,L,TDD,10.0,01/30/2012,S962,SRS,T,R72,,1959.0,UT,115.0,8.29,54.0,205.9236
24578,LO,L H AND STL,0HR,110.549,SG,M,L,TW,20.0,01/30/2012,S962,SRS,T,R72,,1943.0,UC,112.0,8.29,70.0,174.09
24579,LO,L H AND STL,0HR,119.578,SG,M,R,VSH,240.0,01/30/2012,S962,SRS,T,R72,,1966.0,UT,115.0,8.29,47.0,206.5039
24580,LO,L H AND STL,0HR,122.83,SG,M,L,TDD,10.0,01/28/2011,S962,SRS,T,R72,,1959.0,UT,115.0,8.29,53.0,206.5039
24581,LO,CINCINNATI TERM,BE,22.49,1,M,R,TW,10.0,01/28/2011,S978,SRS,T,H20,,1980.0,BS,122.0,40.81,32.0,888.0256
24582,LO,L H AND STL,0HR,119.2,SG,M,R,TW,10.0,01/28/2011,S962,SRS,T,R72,,1959.0,UT,115.0,8.29,53.0,206.5039
24583,LO,TOLEDO,BE,37.6,SG,M,L,CH,,01/26/2012,SERV,J9620,T,H20, ,1972.0,,122.0,44.18,41.0,1068.7142
24584,LO,CINCINNATI TERM,CA,661.2,1,M,L,EFBW,10.0,01/26/2011,S978,SRS,T,H65,,1981.0,BS,122.0,40.81,31.0,872.9259
24585,LO,CINCINNATI TERM,BE,8.7,1,M,R,SW,13.0,01/26/2011,S978,SRS,T,H65,,1977.0,BS,122.0,40.81,35.0,928.4275
24586,LO,CINCINNATI TERM,BE,9.63,1,M,R,TDD,10.0,01/26/2011,S978,SRS,T,H65,,1981.0,TH,122.0,40.81,31.0,872.9259
24587,LO,CINCINNATI TERM,BB,0.72,2,M,L,TDD,20.0,01/26/2011,S978,SRS,T,H65,,1988.0,BS,132.0,30.38,24.0,554.1312
24588,LO,CINCINNATI TERM,BE,9.909,1,M,R,TDD,10.0,01/25/2012,S978,SRS,T,H65,,1981.0,TH,122.0,40.81,32.0,888.0256
24589,LO,CINCINNATI TERM,BB,2.32,SG,M,R,HW,6.0,01/25/2011,S978,SRS,T,H65,J,1926.0,UC,130.0,16.57,86.0,199.5028
24590,LO,CINCINNATI TERM,CA,662.77,2,M,R,SD,10.0,01/25/2011,S978,SRS,T,H65,,1989.0,BS,132.0,30.38,23.0,538.0298
24591,LO,L H AND STL,0HR,84.95,SG,M,L,TDD,10.0,01/25/2011,S962,SRS,T,R72,,1968.0,UT,132.0,8.29,44.0,204.2656
24592,LO,L H AND STL,0HR,81.32,SG,M,R,TDT,10.0,01/25/2011,S962,SRS,T,R72,,1936.0,UI,112.0,8.29,76.0,151.2096
24593,LO,CINCINNATI TERM,CA,662.65,2,M,L,TW,10.0,01/25/2011,S978,SRS,T,H65,,1988.0,BS,132.0,30.38,24.0,554.1312
24594,LO,CINCINNATI TERM,BB,3.6,SG,M,R,TW,20.0,01/25/2011,S978,SRS,T,H65,,1952.0,UI,132.0,16.57,60.0,397.68
24595,LO,CINCINNATI TERM,BB,2.07,SG,M,R,VSH,24.0,01/25/2011,S978,SRS,T,H65,,1926.0,UC,130.0,16.57,86.0,199.5028
24596,LO,CINCINNATI TERM,BE,4.606,2,M,L,CH,12.0,01/24/2012,S978,SRS,T,H65,,1978.0,UT,132.0,30.38,35.0,691.145
24597,LO,CINCINNATI TERM,BE,5.02,2,M,L,TDD,10.0,01/24/2012,S978,SRS,T,H65,,2005.0,OT,132.0,30.38,8.0,223.5968
24598,LO,CINCINNATI TERM,BE,5.485,2,M,L,TDD,10.0,01/24/2012,S978,SRS,T,H65,,1970.0,UT,132.0,30.38,43.0,744.6138
24599,LO,CINCINNATI TERM,BE,4.041,2,M,R,VSH,18.0,01/24/2012,S978,SRS,T,H65,,1998.0,BS,136.0,30.38,15.0,387.345
24600,LO,CINCINNATI TERM,CA,654.68,SG,M,R,EFBW,10.0,01/24/2011,S978,SRS,T,H65,,1981.0,BS,122.0,16.57,31.0,354.4323
24601,LO,CINCINNATI TERM,CA,657.86,SG,M,L,FH,10.0,01/24/2011,S978,SRS,T,H65,,1981.0,BS,122.0,16.57,31.0,354.4323
24602,LO,L H AND STL,0HR,78.21,SG,M,L,TDD,10.0,01/24/2011,S962,SRS,T,R72,,1936.0,UI,112.0,8.29,76.0,151.2096
24603,LO,CINCINNATI TERM,00T,105.94,SG,M,L,TDD,60.0,01/24/2011,S978,SRS,T,H65,,1977.0,UT,132.0,16.57,35.0,376.9675
24604,LO,CINCINNATI TERM,00T,107.63,SG,M,L,TDD,20.0,01/23/2012,S825,SRS,T,H65,,1965.0,UT,122.0,16.57,48.0,413.5872
24605,LO,L H AND STL,0HR,39.35,SG,M,R,TDD,10.0,01/20/2011,S962,SRS,T,R72,,1954.0,UT,115.0,8.29,58.0,201.9444
24606,LO,TOLEDO,BE,177.939,SG,M,L,TDD,10.0,01/20/2011,D024,DPS,T,H85,,1955.0,UC,140.0,44.18,57.0,1082.8518
24607,LO,TOLEDO,BE,164.114,SG,M,L,TW,10.0,01/20/2011,D024,DPS,T,H85,,1966.0,BL,122.0,44.18,46.0,1097.4312
24608,LO,TOLEDO,BE,181.476,SG,M,R,TW,10.0,01/20/2011,D024,DPS,T,H85,,1975.0,UI,132.0,44.18,37.0,1029.8358
24609,LO,TOLEDO,BE,164.429,SG,M,L,TW,20.0,01/20/2011,D024,DPS,T,H85,,1965.0,UI,122.0,44.18,47.0,1100.5238
24610,LO,TOLEDO,BE,59.49,SG,M,L,CH,12.0,01/19/2012,S825,SRS,T,H20,,1979.0,BS,132.0,44.18,34.0,991.3992
24611,LO,TOLEDO,BE,43.8,SD,S,L,EFBW,10.0,01/19/2012,S825,SRS,T,H20,,1967.0,UT,132.0,12.4,46.0,308.016
24612,LO,L H AND STL,0HR,17.83,SG,M,R,TDD,10.0,01/19/2011,S962,SRS,T,R72,,1951.0,UT,115.0,8.29,61.0,197.2191
24613,LO,L H AND STL,0HR,21.4,SG,M,R,TW,10.0,01/19/2011,S962,SRS,T,R72,,1947.0,BS,115.0,8.29,65.0,188.5975
24614,LO,L H AND STL,0HR,16.17,SG,M,R,TW,20.0,01/19/2011,S962,SRS,T,R72,,1948.0,UT,112.0,8.29,64.0,191.0016
24615,LO,TOLEDO,BE,135.086,SG,M,L,HSH,6.0,01/18/2011,D024,DPS,T,H85,,1954.0,UC,140.0,44.18,58.0,1076.2248
24616,LO,TOLEDO,BE,129.948,1,M,L,TDD,90.0,01/18/2011,D024,DPS,T,H85,,1941.0,BS,131.0,36.11,71.0,743.5049
24617,LO,INDIANAPOLIS,BD,106.12,SG,M,R,BHB,2.0,01/17/2011,S823,SRS,T,H90,J,1940.0,IN,112.0,9.69,72.0,195.3504
24618,LO,TOLEDO,BE,126.807,SG,M,R,EFBW,10.0,01/17/2011,D024,DPS,T,H85,,1977.0,BL,122.0,44.18,35.0,1005.095
24619,LO,INDIANAPOLIS,BD,98.77,SG,M,L,SW,2.0,01/17/2011,S823,SRS,T,H90,,1957.0,BL,115.0,9.69,55.0,239.8275
24620,LO,CINCINNATI TERM,BB,0.0,2,M,L,TDD,20.0,01/17/2011,SERV,K8552,T,H65, ,1981.0,MT,132.0,30.38,31.0,649.8282
