,LATITUDE,LONGITUDE,EXCEPTION TYPE
23918,37.197894,82.885853,RIGHT RAIL CANT
23919,37.198734,82.885735,LEFT RAIL CANT
23920,37.198221,82.885673,LEFT RAIL CANT
23921,37.19823,82.885681,WIDE GAGE
23922,37.198994,82.885683,WIDE GAGE
23923,37.198839,82.885698,LEFT RAIL CANT
23924,37.198455,82.885712,LEFT RAIL CANT
23925,37.19813,82.885839,RIGHT RAIL CANT
23926,37.198086,82.885843,RIGHT RAIL CANT
23927,37.199215,82.885609,WIDE GAGE
23928,37.19914,82.885634,WIDE GAGE
23929,37.19838,82.885803,LEFT RAIL CANT
23930,37.198724,82.885936,LEFT RAIL CANT
23931,37.199153,82.885602,LEFT RAIL CANT
23932,37.199153,82.885602,LEFT RAIL CANT
23933,37.198684,82.885899,WIDE GAGE
23934,37.198635,82.885856,WIDE GAGE
23935,37.1991,82.885623,WIDE GAGE
23936,37.1991,82.885623,WIDE GAGE
23937,37.199457,82.885418,LEFT RAIL CANT
23938,37.199489,82.885394,LEFT RAIL CANT
23939,37.198851,82.885673,RIGHT RAIL CANT
23940,37.198809,82.885689,RIGHT RAIL CANT
23941,37.204709,82.882287,RIGHT RAIL CANT
23942,37.204658,82.882355,WIDE GAGE
23943,37.204658,82.882355,WIDE GAGE
23944,37.204949,82.881887,WIDE GAGE
23945,37.20506,82.881694,LEFT RAIL CANT
23946,37.204768,82.882293,LEFT RAIL CANT
23947,37.204768,82.882293,LEFT RAIL CANT
23948,37.20488,82.882148,RIGHT RAIL CANT
23949,37.204767,82.882186,RIGHT RAIL CANT
23950,37.204783,82.882285,WIDE GAGE
23951,37.204783,82.882285,WIDE GAGE
23952,37.205598,82.879701,LEFT RAIL CANT
23953,37.205725,82.879122,RIGHT RAIL CANT
23954,37.205677,82.878786,RIGHT RAIL CANT
23955,37.205656,82.879187,RIGHT RAIL CANT
23956,37.205627,82.879596,LEFT RAIL CANT
23957,37.205665,82.878755,WIDE GAGE
23958,37.205744,82.879022,LEFT RAIL CANT
23959,37.205599,82.878583,RIGHT RAIL CANT
23960,37.205634,82.878801,LEFT RAIL CANT
23961,37.205792,82.878883,LEFT RAIL CANT
23962,37.20539,82.878131,WIDE GAGE
23963,37.205363,82.878072,WIDE GAGE
23964,37.205452,82.878266,LEFT RAIL CANT
23965,37.205664,82.878669,LEFT RAIL CANT
23966,37.205535,82.87876,RIGHT RAIL CANT
23967,37.205677,82.878616,WIDE GAGE
23968,37.144506,82.957509,LEFT RAIL CANT
23969,37.205334,82.878024,LEFT RAIL CANT
23970,37.205176,82.877787,RIGHT RAIL CANT
23971,37.205353,82.878062,WIDE GAGE
23972,37.144506,82.957509,LEFT RAIL CANT
23973,37.202377,82.874995,WIDE GAGE
23974,37.202627,82.875689,LEFT RAIL CANT
23975,37.144506,82.957509,LEFT RAIL CANT
23976,37.202418,82.875136,RIGHT RAIL CANT
23977,37.202426,82.875171,RIGHT RAIL CANT
23978,37.20267,82.875771,WIDE GAGE
23979,37.202353,82.874924,WIDE GAGE
23980,37.202371,82.874977,RIGHT RAIL CANT
23981,37.202613,82.875623,WIDE GAGE
23982,37.202565,82.875578,WIDE GAGE
23983,37.202565,82.875578,WIDE GAGE
23984,37.144506,82.957509,LEFT RAIL CANT
23985,37.202502,82.875522,LEFT RAIL CANT
23986,37.202502,82.875522,LEFT RAIL CANT
23987,37.20234,82.874833,RIGHT RAIL CANT
23988,37.202301,82.874587,WIDE GAGE
23989,37.202291,82.874465,WIDE GAGE
23990,37.202303,82.874632,RIGHT RAIL CANT
23991,37.20232,82.874736,RIGHT RAIL CANT
23992,37.202283,82.874385,WIDE GAGE
23993,37.202283,82.874385,WIDE GAGE
23994,37.202281,82.874247,LEFT RAIL CANT
23995,37.202296,82.874568,RIGHT RAIL CANT
23996,37.202395,82.875072,WIDE GAGE
23997,37.202366,82.875022,WIDE GAGE
23998,37.202366,82.875022,WIDE GAGE
23999,37.20228,82.874261,WIDE GAGE
24000,37.20228,82.874261,WIDE GAGE
24001,37.202283,82.874129,WIDE GAGE
24002,37.202283,82.874129,WIDE GAGE
24003,37.202296,82.874908,RIGHT RAIL CANT
24004,37.202336,82.874973,RIGHT RAIL CANT
24005,37.202288,82.874411,WIDE GAGE
24006,37.144506,82.957509,WIDE GAGE
24007,37.202279,82.874881,WIDE GAGE
24008,37.202279,82.874881,WIDE GAGE
24009,37.202298,82.873967,WIDE GAGE
24010,37.202298,82.873967,WIDE GAGE
24011,37.202289,82.874897,WIDE GAGE
24012,37.202289,82.874897,WIDE GAGE
24013,37.202304,82.873934,WIDE GAGE
24014,37.202304,82.873934,WIDE GAGE
24015,37.20229,82.874157,WIDE GAGE
24016,37.202304,82.873896,LEFT RAIL CANT
24017,37.202234,82.874812,LEFT RAIL CANT
24018,37.202234,82.874812,LEFT RAIL CANT
24019,37.202234,82.874812,LEFT RAIL CANT
24020,37.202234,82.874812,RIGHT RAIL CANT
24021,37.202281,82.874243,WIDE GAGE
24022,37.202326,82.873764,WIDE GAGE
24023,37.202234,82.874812,WIDE GAGE
24024,37.20232,82.87379,WIDE GAGE
24025,37.20232,82.87379,WIDE GAGE
24026,37.20223,82.874806,WIDE GAGE
24027,37.20223,82.874806,WIDE GAGE
24028,37.202281,82.874266,LEFT RAIL CANT
24029,37.144506,82.957509,LEFT RAIL CANT
24030,37.144506,82.957509,LEFT RAIL CANT
24031,37.202044,82.874545,LEFT RAIL CANT
24032,37.202044,82.874545,LEFT RAIL CANT
24033,37.20204,82.87454,WIDE GAGE
24034,37.202059,82.874565,WIDE GAGE
24035,37.144506,82.957509,WIDE GAGE
24036,37.2023,82.873868,WIDE GAGE
24037,37.202021,82.874515,WIDE GAGE
24038,37.202009,82.8745,WIDE GAGE
24039,37.202009,82.8745,WIDE GAGE
24040,37.202246,82.874054,LEFT RAIL CANT
24041,37.201955,82.874432,LEFT RAIL CANT
24042,37.201955,82.874432,LEFT RAIL CANT
24043,37.201979,82.874461,RIGHT RAIL CANT
24044,37.202422,82.873442,LEFT RAIL CANT
24045,37.144506,82.957509,RIGHT RAIL CANT
24046,37.204264,82.86877,RIGHT RAIL CANT
24047,37.204264,82.868804,WIDE GAGE
24048,37.204264,82.868797,WIDE GAGE
24049,37.204264,82.868797,WIDE GAGE
24050,37.20426,82.86878,WIDE GAGE
24051,37.20426,82.86878,WIDE GAGE
24052,37.204107,82.869424,LEFT RAIL CANT
24053,37.204229,82.868983,WIDE GAGE
24054,37.204305,82.868492,WIDE GAGE
24055,37.20431,82.868519,WIDE GAGE
24056,37.204169,82.869287,LEFT RAIL CANT
24057,37.204156,82.869317,WIDE GAGE
24058,37.204244,82.86878,WIDE GAGE
24059,37.204167,82.869293,WIDE GAGE
24060,37.204261,82.868378,WIDE GAGE
24061,37.204261,82.868378,WIDE GAGE
24062,37.204256,82.868337,WIDE GAGE
24063,37.204256,82.868337,WIDE GAGE
24064,37.204246,82.868766,WIDE GAGE
24065,37.204246,82.868766,WIDE GAGE
24066,37.204232,82.869157,LEFT RAIL CANT
24067,37.204248,82.868364,RIGHT RAIL CANT
24068,37.20426,82.868644,WIDE GAGE
24069,37.204223,82.869175,WIDE GAGE
24070,37.204264,82.868495,WIDE GAGE
24071,37.204261,82.868221,WIDE GAGE
24072,37.20425,82.868125,WIDE GAGE
24073,37.20425,82.868125,WIDE GAGE
24074,37.204301,82.869025,LEFT RAIL CANT
24075,37.204218,82.868083,RIGHT RAIL CANT
24076,37.20425,82.868077,RIGHT RAIL CANT
24077,37.204222,82.867947,WIDE GAGE
24078,37.204364,82.868913,WIDE GAGE
24079,37.204211,82.86805,WIDE GAGE
24080,37.204211,82.86805,WIDE GAGE
24081,37.144506,82.957509,LEFT RAIL CANT
24082,37.20419,82.867843,RIGHT RAIL CANT
24083,37.20417,82.867812,RIGHT RAIL CANT
24084,37.20417,82.867812,RIGHT RAIL CANT
24085,37.204526,82.868661,LEFT RAIL CANT
24086,37.204142,82.867704,RIGHT RAIL CANT
24087,37.2041,82.867583,RIGHT RAIL CANT
24088,37.204074,82.867734,RIGHT RAIL CANT
24089,37.204074,82.867734,RIGHT RAIL CANT
24090,37.204172,82.867816,RIGHT RAIL CANT
24091,37.204151,82.867759,RIGHT RAIL CANT
24092,37.204172,82.867816,RIGHT RAIL CANT
24093,37.204151,82.867759,RIGHT RAIL CANT
24094,37.204167,82.867708,WIDE GAGE
24095,37.204167,82.867708,WIDE GAGE
24096,37.204109,82.8676,WIDE GAGE
24097,37.204115,82.867612,WIDE GAGE
24098,37.204115,82.867612,WIDE GAGE
24099,37.144506,82.957509,LEFT RAIL CANT
24100,37.204584,82.868579,LEFT RAIL CANT
24101,37.204122,82.867642,RIGHT RAIL CANT
24102,37.204588,82.868574,WIDE GAGE
24103,37.204087,82.86756,WIDE GAGE
24104,37.204637,82.868509,WIDE GAGE
24105,37.204637,82.868509,WIDE GAGE
24106,37.204695,82.868436,LEFT RAIL CANT
24107,37.204067,82.867485,RIGHT RAIL CANT
24108,37.204067,82.867485,RIGHT RAIL CANT
24109,37.204672,82.868465,WIDE GAGE
24110,37.204152,82.867741,WIDE GAGE
24111,37.204119,82.867654,WIDE GAGE
24112,37.204711,82.868417,WIDE GAGE
24113,37.204695,82.868436,WIDE GAGE
24114,37.204124,82.867673,WIDE GAGE
24115,37.204124,82.867673,WIDE GAGE
24116,37.144506,82.957509,WIDE GAGE
24117,37.144506,82.957509,WIDE GAGE
24118,37.204086,82.867572,LEFT RAIL CANT
24119,37.144506,82.957509,LEFT RAIL CANT
24120,37.203913,82.867237,RIGHT RAIL CANT
24121,37.20406,82.867526,WIDE GAGE
24122,37.20484,82.868268,WIDE GAGE
24123,37.20484,82.868268,WIDE GAGE
24124,37.204795,82.868318,WIDE GAGE
24125,37.204795,82.868318,WIDE GAGE
24126,37.144506,82.957509,LEFT RAIL CANT
24127,37.204912,82.868193,LEFT RAIL CANT
24128,37.204912,82.868193,LEFT RAIL CANT
24129,37.204937,82.868167,WIDE GAGE
24130,37.203985,82.867375,WIDE GAGE
24131,37.203985,82.867375,WIDE GAGE
24132,37.204015,82.867431,WIDE GAGE
24133,37.204015,82.867431,WIDE GAGE
24134,37.20385,82.867167,LEFT RAIL CANT
24135,37.20393,82.867279,LEFT RAIL CANT
24136,37.20393,82.867279,LEFT RAIL CANT
24137,37.205038,82.868071,WIDE GAGE
24138,37.203649,82.866926,WARP 31FT
24139,37.203552,82.866846,WARP 31FT
24140,37.203548,82.866839,WARP 31FT
24141,37.203605,82.866884,WIDE GAGE
24142,37.202239,82.865774,ALIGNMENT LEFT
24143,37.202239,82.865774,ALIGNMENT LEFT
24144,37.202239,82.865774,ALIGNMENT RIGHT
24145,37.202239,82.865774,ALIGNMENT RIGHT
24146,37.202004,82.865552,LEFT RAIL CANT
24147,37.202826,82.86588,RIGHT RAIL CANT
24148,37.144506,82.957509,LEFT RAIL CANT
24149,37.144506,82.957509,RIGHT RAIL CANT
24150,37.144506,82.957509,LEFT RAIL CANT
24151,37.144506,82.957509,RIGHT RAIL CANT
24152,37.144506,82.957509,RIGHT RAIL CANT
24153,37.201778,82.865226,WARP 31FT
24154,37.202277,82.865639,WARP 31FT
24155,37.20176,82.865183,WARP 31FT
24156,35.905579,83.942669,CROSSLEVEL
24157,35.905495,83.942758,CROSSLEVEL
24158,35.905903,83.942334,WARP 31FT
24159,35.905903,83.942334,WARP 31FT
24160,35.905957,83.942277,WARP 31FT
24161,35.905957,83.942277,WARP 31FT
24162,35.905779,83.942441,WARP 31FT
24163,37.201727,82.865091,WARP 31FT
24164,37.201734,82.86511,WARP 31FT
24165,37.144506,82.957509,WIDE GAGE
24166,37.144506,82.957509,WIDE GAGE
24167,37.144506,82.957509,LEFT RAIL CANT
24168,37.144506,82.957509,LEFT RAIL CANT
24169,37.201637,82.864859,WIDE GAGE
24170,37.201637,82.864859,WIDE GAGE
24171,37.144506,82.957509,LEFT RAIL CANT
24172,37.144506,82.957509,LEFT RAIL CANT
24173,37.144506,82.957509,LEFT RAIL CANT
24174,37.201633,82.864843,WIDE GAGE
24175,37.144506,82.957509,WIDE GAGE
24176,37.201621,82.864813,WIDE GAGE
24177,37.201606,82.864775,WIDE GAGE
24178,37.201592,82.864716,WIDE GAGE
24179,37.201592,82.864716,WIDE GAGE
24180,37.201613,82.864794,WIDE GAGE
24181,37.144506,82.957509,WIDE GAGE
24182,37.144506,82.957509,WIDE GAGE
24183,37.144506,82.957509,LEFT RAIL CANT
24184,37.144506,82.957509,LEFT RAIL CANT
24185,37.201592,82.864716,WIDE GAGE
24186,37.201587,82.864704,WIDE GAGE
24187,37.201587,82.864704,WIDE GAGE
24188,37.144506,82.957509,WIDE GAGE
24189,37.144506,82.957509,WIDE GAGE
24190,37.144506,82.957509,LEFT RAIL CANT
24191,37.201513,82.863851,WARP 31FT
24192,37.201506,82.863752,WARP 31FT
24193,37.201503,82.863786,WARP 31FT
24194,37.202035,82.860918,ALIGNMENT LEFT
24195,37.202036,82.860911,ALIGNMENT LEFT
24196,37.202035,82.860918,ALIGNMENT RIGHT
24197,37.202036,82.860911,ALIGNMENT RIGHT
24198,37.201999,82.860518,LEFT RAIL CANT
24199,37.144506,82.957509,LEFT RAIL CANT
24200,37.144506,82.957509,LEFT RAIL CANT
24201,37.202466,82.860194,WIDE GAGE
24202,37.202004,82.860388,WIDE GAGE
24203,37.202309,82.860283,WIDE GAGE
24204,37.202309,82.860283,WIDE GAGE
24205,37.20227,82.860361,WIDE GAGE
24206,37.20227,82.860361,WIDE GAGE
24207,37.144506,82.957509,WIDE GAGE
24208,37.144506,82.957509,WIDE GAGE
24209,37.202006,82.860243,LEFT RAIL CANT
24210,37.144506,82.957509,LEFT RAIL CANT
24211,37.144506,82.957509,LEFT RAIL CANT
24212,37.144506,82.957509,WIDE GAGE
24213,37.202166,82.860627,ALIGNMENT LEFT
24214,37.202139,82.860662,ALIGNMENT LEFT
24215,37.202568,82.859924,ALIGNMENT LEFT
24216,37.202138,82.860669,ALIGNMENT RIGHT
24217,37.20256,82.859932,ALIGNMENT RIGHT
24218,37.202005,82.86014,LEFT RAIL CANT
24219,37.202195,82.860473,ALIGNMENT LEFT
24220,37.202195,82.860473,ALIGNMENT LEFT
24221,37.202195,82.860473,ALIGNMENT RIGHT
24222,37.202195,82.860473,ALIGNMENT RIGHT
24223,37.144506,82.957509,LEFT RAIL CANT
24224,37.202454,82.860049,WIDE GAGE
24225,37.202454,82.860049,WIDE GAGE
24226,37.144506,82.957509,ALIGNMENT LEFT
24227,37.202595,82.859877,WIDE GAGE
24228,37.202595,82.859877,WIDE GAGE
24229,37.207688,82.858465,CROSSLEVEL
24230,37.207629,82.858454,WARP 31FT
24231,37.207475,82.858433,WARP 31FT
24232,37.207648,82.858457,WARP 31FT
24233,37.207638,82.858457,RIGHT RAIL CANT
24234,37.207732,82.858466,WARP 31FT
24235,37.144506,82.957509,WARP 31FT
24236,37.20761,82.858455,WARP 31FT
24237,37.206875,82.858327,WARP 31FT
24238,37.207626,82.858461,WARP 31FT
24239,37.21275,82.854228,ALIGNMENT LEFT
24240,37.212681,82.854165,RIGHT RAIL CANT
24241,37.21275,82.854187,WIDE GAGE
24242,37.21275,82.854187,WIDE GAGE
24243,37.144506,82.957509,LEFT RAIL CANT
24244,37.215588,82.856517,WIDE GAGE
24245,37.215588,82.856517,WIDE GAGE
24246,35.88419,83.955488,LEFT RAIL CANT
24247,35.884311,83.955531,RIGHT RAIL CANT
24248,35.884344,83.955525,RIGHT RAIL CANT
24249,35.884364,83.95548,LEFT RAIL CANT
24250,35.884282,83.955468,LEFT RAIL CANT
24251,35.883794,83.955538,LEFT RAIL CANT
24252,35.883822,83.955516,RIGHT RAIL CANT
24253,35.884013,83.955454,CONC LT RAIL CANT
24254,35.883648,83.955645,LEFT RAIL CANT
24255,35.883931,83.955574,WIDE GAGE
24256,35.88377,83.955408,CONC LT RAIL CANT
24257,35.883624,83.955469,LEFT RAIL CANT
24258,35.883646,83.955473,LEFT RAIL CANT
24259,35.88392,83.955579,LEFT RAIL CANT
24260,35.883838,83.955568,LEFT RAIL CANT
24261,35.883563,83.955684,RIGHT RAIL CANT
24262,35.883622,83.955667,RIGHT RAIL CANT
24263,37.218399,82.855046,LEFT RAIL CANT
24264,37.221727,82.856534,RIGHT RAIL CANT
24265,37.221196,82.856652,WIDE GAGE
24266,37.218323,82.854928,LEFT RAIL CANT
24267,37.221887,82.856465,RIGHT RAIL CANT
24268,37.218327,82.854933,WIDE GAGE
24269,37.221235,82.856652,WIDE GAGE
24270,37.221235,82.856652,WIDE GAGE
24271,37.221331,82.856641,WIDE GAGE
24272,37.221331,82.856641,WIDE GAGE
24273,37.222148,82.85629,ALIGNMENT LEFT
24274,37.222148,82.85629,ALIGNMENT RIGHT
24275,37.222365,82.856004,WARP 31FT
24276,37.222372,82.855993,WARP 31FT
24277,37.22216,82.856277,WARP 62FT
24278,37.221545,82.856649,WIDE GAGE
24279,37.221523,82.856647,WIDE GAGE
24280,37.144506,82.957509,ALIGNMENT LEFT
24281,37.144506,82.957509,LEFT RAIL CANT
24282,37.144506,82.957509,WIDE GAGE
24283,37.222111,82.856301,WIDE GAGE
24284,37.221659,82.856598,WIDE GAGE
24285,37.221659,82.856598,WIDE GAGE
24286,37.222449,82.855968,RIGHT RAIL CANT
24287,37.222508,82.855932,RIGHT RAIL CANT
24288,37.222339,82.856068,WARP 31FT
24289,37.222057,82.856647,LEFT RAIL CANT
24290,37.222595,82.855725,RIGHT RAIL CANT
24291,37.223808,82.850423,LEFT RAIL CANT
24292,37.223788,82.850703,RIGHT RAIL CANT
24293,37.223779,82.850736,RIGHT RAIL CANT
24294,37.223775,82.850712,RIGHT RAIL CANT
24295,37.223772,82.850664,RIGHT RAIL CANT
24296,37.223777,82.85063,RIGHT RAIL CANT
24297,37.223793,82.850449,RIGHT RAIL CANT
24298,37.144506,82.957509,WIDE GAGE
24299,37.144506,82.957509,WIDE GAGE
24300,37.144506,82.957509,LEFT RAIL CANT
24301,37.223783,82.850468,RIGHT RAIL CANT
24302,37.223781,82.850628,RIGHT RAIL CANT
24303,37.223762,82.850383,RIGHT RAIL CANT
24304,37.22383,82.850314,RIGHT RAIL CANT
24305,37.22379,82.850208,RIGHT RAIL CANT
24306,37.223732,82.850294,RIGHT RAIL CANT
24307,37.223738,82.850242,WIDE GAGE
24308,37.223738,82.850242,WIDE GAGE
24309,37.223727,82.850212,LEFT RAIL CANT
24310,37.223751,82.850289,RIGHT RAIL CANT
24311,37.223729,82.850081,WIDE GAGE
24312,37.223729,82.850081,WIDE GAGE
24313,37.223739,82.849862,LEFT RAIL CANT
24314,37.223736,82.849903,LEFT RAIL CANT
24315,37.223736,82.849903,LEFT RAIL CANT
24316,37.223733,82.849971,WIDE GAGE
24317,37.223736,82.849903,WIDE GAGE
24318,37.223736,82.849903,WIDE GAGE
24319,37.223604,82.8498,LEFT RAIL CANT
24320,37.144506,82.957509,LEFT RAIL CANT
24321,37.223654,82.849887,RIGHT RAIL CANT
24322,37.223682,82.849978,RIGHT RAIL CANT
24323,37.223667,82.849941,WIDE GAGE
24324,37.223654,82.849887,WIDE GAGE
24325,37.223634,82.84973,WIDE GAGE
24326,37.223634,82.84973,WIDE GAGE
24327,37.223531,82.849633,LEFT RAIL CANT
24328,37.223591,82.849761,LEFT RAIL CANT
24329,37.144506,82.957509,LEFT RAIL CANT
24330,37.223635,82.849613,LEFT RAIL CANT
24331,37.223635,82.849613,LEFT RAIL CANT
24332,37.144506,82.957509,WIDE GAGE
24333,37.223563,82.849698,WIDE GAGE
24334,37.223638,82.849517,WIDE GAGE
24335,37.223638,82.849517,WIDE GAGE
24336,37.223635,82.84962,WIDE GAGE
24337,37.223635,82.84962,WIDE GAGE
24338,37.223516,82.849596,LEFT RAIL CANT
24339,37.223464,82.849501,LEFT RAIL CANT
24340,37.223508,82.849578,LEFT RAIL CANT
24341,37.223489,82.849554,LEFT RAIL CANT
24342,37.223516,82.849596,WIDE GAGE
24343,37.223484,82.849526,WIDE GAGE
24344,37.22353,82.849618,WIDE GAGE
24345,37.22353,82.849618,WIDE GAGE
24346,35.876353,83.960524,LEFT RAIL CANT
24347,35.876384,83.960495,RIGHT RAIL CANT
24348,35.876288,83.960586,LEFT RAIL CANT
24349,35.876254,83.96062,RIGHT RAIL CANT
24350,37.22205,82.847266,LEFT RAIL CANT
24351,37.222077,82.847566,LEFT RAIL CANT
24352,37.221951,82.847196,WIDE GAGE
24353,37.221936,82.847069,LEFT RAIL CANT
24354,37.221988,82.84729,LEFT RAIL CANT
24355,37.221972,82.847246,LEFT RAIL CANT
24356,37.221936,82.847083,WIDE GAGE
24357,37.222003,82.847338,WIDE GAGE
24358,37.222003,82.847338,WIDE GAGE
24359,35.872317,83.959765,ALIGNMENT LEFT
24360,35.872307,83.959769,ALIGNMENT RIGHT
24361,37.144506,82.957509,LEFT RAIL CANT
24362,37.227264,82.836676,WIDE GAGE
24363,37.227504,82.836355,LEFT RAIL CANT
24364,37.144506,82.957509,LEFT RAIL CANT
24365,37.227475,82.836086,RIGHT RAIL CANT
24366,37.227453,82.836144,RIGHT RAIL CANT
24367,37.227447,82.836264,RIGHT RAIL CANT
24368,37.227438,82.836141,RIGHT RAIL CANT
24369,37.227438,82.836141,RIGHT RAIL CANT
24370,37.227435,82.836196,LEFT RAIL CANT
24371,37.227465,82.836148,LEFT RAIL CANT
24372,37.22751,82.836114,RIGHT RAIL CANT
24373,37.227508,82.836238,RIGHT RAIL CANT
24374,37.227509,82.836169,RIGHT RAIL CANT
24375,37.22749,82.835972,RIGHT RAIL CANT
24376,37.227502,82.83609,RIGHT RAIL CANT
24377,37.227502,82.83609,RIGHT RAIL CANT
24378,37.227414,82.836267,WIDE GAGE
24379,37.144506,82.957509,LEFT RAIL CANT
24380,37.144506,82.957509,LEFT RAIL CANT
24381,37.227548,82.835764,RIGHT RAIL CANT
24382,37.227477,82.836067,WIDE GAGE
24383,37.227552,82.835791,WIDE GAGE
24384,37.227492,82.83578,WIDE GAGE
24385,37.227492,82.83578,WIDE GAGE
24386,37.227493,82.835786,WIDE GAGE
24387,37.227493,82.835786,WIDE GAGE
24388,37.227481,82.835878,WIDE GAGE
24389,37.227481,82.835878,WIDE GAGE
24390,37.227513,82.835619,RIGHT RAIL CANT
24391,37.227544,82.835737,WIDE GAGE
24392,37.144506,82.957509,WIDE GAGE
24393,37.144506,82.957509,WIDE GAGE
24394,37.227527,82.835924,ALIGNMENT LEFT
24395,37.22753,82.835919,ALIGNMENT LEFT
24396,37.227523,82.83593,ALIGNMENT RIGHT
24397,37.22753,82.835919,ALIGNMENT RIGHT
24398,37.227497,82.835974,LEFT RAIL CANT
24399,37.227513,82.835946,LEFT RAIL CANT
24400,37.144506,82.957509,LEFT RAIL CANT
24401,37.227491,82.835612,LEFT RAIL CANT
24402,37.227491,82.835718,LEFT RAIL CANT
24403,37.227493,82.835571,WIDE GAGE
24404,37.227493,82.835571,WIDE GAGE
24405,37.144506,82.957509,LEFT RAIL CANT
24406,37.227466,82.835503,LEFT RAIL CANT
24407,37.227479,82.835361,WIDE GAGE
24408,37.227467,82.835516,WIDE GAGE
24409,37.22748,82.835422,WIDE GAGE
24410,37.227479,82.835402,WIDE GAGE
24411,37.227479,82.835402,WIDE GAGE
24412,37.22755,82.835673,LEFT RAIL CANT
24413,37.22746,82.835309,WIDE GAGE
24414,37.144506,82.957509,WIDE GAGE
24415,37.144506,82.957509,WIDE GAGE
24416,35.863112,83.96859,LEFT RAIL CANT
24417,35.863071,83.968595,WARP 31FT
24418,35.863153,83.968517,WARP 31FT
24419,35.863162,83.968509,WARP 31FT
24420,35.863135,83.968534,WARP 62FT
24421,35.86314,83.96853,WARP 62FT
24422,35.863105,83.968562,WARP 62FT
24423,35.862884,83.968804,LEFT RAIL CANT
24424,35.862877,83.968783,WARP 31FT
24425,35.862933,83.968728,WARP 31FT
24426,37.228047,82.829356,LEFT RAIL CANT
24427,37.228075,82.829297,LEFT RAIL CANT
24428,37.144506,82.957509,RIGHT RAIL CANT
24429,35.857801,83.974472,CROSSLEVEL
24430,35.857801,83.974472,CROSSLEVEL
24431,35.857783,83.974497,CROSSLEVEL
24432,35.857759,83.974535,CROSSLEVEL
24433,35.857777,83.97451,CROSSLEVEL
24434,35.857752,83.974538,WARP 31FT
24435,37.222156,82.815881,ALIGNMENT LEFT
24436,37.222111,82.815978,ALIGNMENT LEFT
24437,37.222111,82.815978,ALIGNMENT LEFT
24438,37.222111,82.815978,ALIGNMENT RIGHT
24439,37.222088,82.816096,ALIGNMENT LEFT
24440,37.222088,82.816096,ALIGNMENT LEFT
24441,37.222164,82.815801,ALIGNMENT LEFT
24442,37.144506,82.957509,ALIGNMENT LEFT
24443,37.222088,82.816096,ALIGNMENT RIGHT
24444,37.222088,82.816096,ALIGNMENT RIGHT
24445,37.222169,82.815769,ALIGNMENT RIGHT
24446,37.222195,82.815708,WARP 62FT
24447,37.222052,82.816349,LEFT RAIL CANT
24448,37.222147,82.816188,RIGHT RAIL CANT
24449,37.222405,82.815296,RIGHT RAIL CANT
24450,37.222631,82.81493,WARP 31FT
24451,37.222958,82.814716,WARP 31FT
24452,37.222657,82.814869,WIDE GAGE
24453,37.222662,82.814857,WIDE GAGE
24454,37.222662,82.814857,WIDE GAGE
24455,37.222489,82.814727,LEFT RAIL CANT
24456,37.222743,82.814646,LEFT RAIL CANT
24457,37.222643,82.814968,RIGHT RAIL CANT
24458,37.222947,82.814683,LEFT RAIL CANT
24459,37.222722,82.81465,RIGHT RAIL CANT
24460,35.850843,83.980538,CROSSLEVEL
24461,35.850294,83.98038,LEFT RAIL CANT
24462,,,PROFILE RIGHT 62FT
24463,37.223406,82.814547,LEFT RAIL CANT
24464,37.223373,82.814548,RIGHT RAIL CANT
24465,37.223526,82.81454,LEFT RAIL CANT
24466,37.223814,82.814506,LEFT RAIL CANT
24467,37.223575,82.814543,RIGHT RAIL CANT
24468,37.223766,82.814518,LEFT RAIL CANT
24469,37.223728,82.814547,RIGHT RAIL CANT
24470,37.223756,82.814515,RIGHT RAIL CANT
24471,35.850133,83.980414,CROSSLEVEL
24472,35.850128,83.980416,WARP 62FT
24473,37.223783,82.814522,LEFT RAIL CANT
24474,37.223815,82.81453,RIGHT RAIL CANT
24475,35.850089,83.980426,WARP 31FT
24476,35.850068,83.980434,WARP 62FT
24477,35.84982,83.980497,CROSSLEVEL
24478,35.849759,83.980524,CROSSLEVEL
24479,35.849653,83.980564,PROFILE LEFT 62FT
24480,35.849653,83.980564,PROFILE LEFT 62FT
24481,35.84972,83.980543,PROFILE LEFT 62FT
24482,35.849746,83.980535,PROFILE LEFT 62FT
24483,35.849725,83.980542,PROFILE LEFT 62FT
24484,35.849653,83.980564,PROFILE RIGHT 62FT
24485,35.849653,83.980564,PROFILE RIGHT 62FT
24486,35.849736,83.980538,PROFILE RIGHT 62FT
24487,37.226582,82.815951,LEFT RAIL CANT
24488,37.144506,82.957509,LEFT RAIL CANT
24489,37.227561,82.817768,RIGHT RAIL CANT
24490,37.144506,82.957509,LEFT RAIL CANT
24491,37.229316,82.81536,LEFT RAIL CANT
24492,37.229676,82.815363,RIGHT RAIL CANT
24493,37.144506,82.957509,WIDE GAGE
24494,37.229529,82.81525,LEFT RAIL CANT
24495,37.229728,82.815284,RIGHT RAIL CANT
24496,37.229599,82.815211,LEFT RAIL CANT
